        tBodyAcc-mean-X   tBodyAcc-mean-Y   tBodyAcc-mean-Z   tBodyAcc-std-X   tBodyAcc-std-Y   tBodyAcc-std-Z   tGravityAcc-mean-X
69            -9.546741e-01       -0.8024861800      -0.7720796300           -0.9340349400          -0.9206611100               LAYING
70            -7.462665e-01       -0.4174001600      -0.5528910900           -0.7330136600          -0.7564194800               LAYING
71            -3.203528e-01       -0.1020200900       0.2799162600           -0.6082278100          -0.4921759900               LAYING
72            -2.509830e-01        0.1050462700       0.1465406800           -0.6126108100          -0.4904370700               LAYING
73            -8.273993e-01       -0.7668295600      -0.7347903600           -0.9130414900          -0.8905266100               LAYING
74            -9.813975e-01       -0.9504436900      -0.8995719100           -0.9852506300          -0.9851950000               LAYING
75            -9.785650e-01       -0.9424823000      -0.9107385200           -0.9869095500          -0.9818726700               LAYING
76            -9.957038e-01       -0.9636147100      -0.9343458200           -0.9969160300          -0.9964884500               LAYING
77            -9.972627e-01       -0.9866083600      -0.9795133700           -0.9964444400          -0.9970527900               LAYING
78            -9.943916e-01       -0.9952448000      -0.9933546500           -0.9966505400          -0.9969536900               LAYING
79            -1.846900e-01       -0.2221760400      -0.2736495300           -0.4318316500          -0.4763700700              WALKING
80            -2.306563e-01       -0.2682798200      -0.3146233800           -0.4281858700          -0.4928844300              WALKING
81            -3.212563e-01       -0.3086707200      -0.4014002400           -0.4010383200          -0.4819242100              WALKING
82            -2.326118e-01       -0.0601314900      -0.2746460900           -0.2176688500          -0.2992263300              WALKING
83            -2.010365e-01       -0.0038214657      -0.2462486100           -0.1875509500          -0.3003379600              WALKING
84            -2.578159e-01       -0.1745312600      -0.3073558600           -0.3383588100          -0.4650148800              WALKING
85            -1.945051e-01       -0.2683185300      -0.3769013800           -0.3971911000          -0.5029291300              WALKING
86            -3.299637e-02       -0.2441837500      -0.3847767700           -0.3535488200          -0.4396333400              WALKING
87            -3.604019e-01       -0.3091791100      -0.3047605800           -0.4728932400          -0.4884251600              WALKING
88            -2.982028e-01       -0.3379080300      -0.3235469100           -0.4493405000          -0.4513102000              WALKING
89            -2.144422e-01       -0.3326120300      -0.3738029200           -0.4624465200          -0.5169670000              WALKING
90            -2.236345e-01       -0.3022028800      -0.3493227000           -0.4176134500          -0.4606018400              WALKING
91            -2.793929e-01       -0.2497855300      -0.3144157200           -0.3785199300          -0.3725578300              WALKING
92            -9.745663e-02       -0.2110842200      -0.2829485100           -0.2896505900          -0.3308414300              WALKING
93            -1.540376e-01       -0.2747976200      -0.3856272100           -0.3413663400          -0.3931509900              WALKING
94            -2.370018e-01       -0.2214196300      -0.3466791900           -0.3495923200          -0.4004284900              WALKING
95            -5.434977e-02       -0.1622568700      -0.2315551600           -0.3016357200          -0.3251579100              WALKING
96            -9.609042e-02       -0.0966428880      -0.3019734800           -0.2337809700          -0.3288866700              WALKING
97            -1.160038e-01       -0.0644864520      -0.2866799400           -0.1404386200          -0.3288135800              WALKING
98            -1.195396e-01       -0.1290677700      -0.3041541600           -0.2764404100          -0.3903566600              WALKING
99            -1.854781e-01       -0.2431419600      -0.4058744700           -0.3550657600          -0.4736703300              WALKING
100           -1.545707e-01       -0.2857663700      -0.3320421900           -0.4471626300          -0.4822363600              WALKING
101           -3.048822e-01       -0.2332989000      -0.3615454000           -0.2971822000          -0.3792150800              WALKING
102           -5.587072e-02       -0.1243149400      -0.3004330800           -0.1472491400          -0.1452625200              WALKING
103           -2.934147e-02       -0.0769985240      -0.3017054800           -0.1728838600          -0.2092577500              WALKING
104           -2.184824e-02       -0.0855313480      -0.2882145500           -0.2067917200          -0.3709750500              WALKING
105           -6.938375e-02       -0.1569781800      -0.3458194200           -0.2572360800          -0.3993634400              WALKING
106           -2.272892e-01       -0.2722926400      -0.3517826400           -0.3966965400          -0.4978273800              WALKING
107           -1.555751e-01       -0.1987426600      -0.3099906800           -0.3343480700          -0.4154637800              WALKING
108           -1.164269e-01       -0.2682973800      -0.2834160500           -0.3698126300          -0.4025990400              WALKING
109           -1.898893e-01       -0.2535128400      -0.3075728200           -0.3524417400          -0.4309833100              WALKING
110           -1.989395e-01       -0.1248485300      -0.3195076500           -0.2635002400          -0.4234225800              WALKING
111           -1.313516e-01       -0.1436749000      -0.3018827400           -0.2714972600          -0.4377120700              WALKING
112           -1.124273e-01       -0.1122282600      -0.1767629000           -0.2868159500          -0.3680189200              WALKING
113           -2.031205e-01       -0.2206082600      -0.2831559500           -0.4271236800          -0.4409213300              WALKING
114           -1.723333e-01       -0.2688256700      -0.3076121200           -0.3781419300          -0.4027197800              WALKING
115           -1.816934e-01       -0.1881830700      -0.3119014600           -0.3401066800          -0.4210219200              WALKING
116           -1.056966e-01       -0.1547115200      -0.2920384800           -0.3602191200          -0.3521235000              WALKING
117           -5.673831e-02       -0.2362925300      -0.3364482900           -0.3571016900          -0.4049836800              WALKING
118           -1.432331e-01       -0.3198038700      -0.4173871100           -0.4123184700          -0.4988891100              WALKING
119           -2.973310e-01       -0.2979946600      -0.3607423400           -0.3866551100          -0.4836421900              WALKING
120           -2.018278e-01       -0.2239478700      -0.3207359600           -0.4127013600          -0.4376838500              WALKING
121           -1.769838e-01       -0.2599139400      -0.3137717600           -0.4358590200          -0.4717000700              WALKING
122           -3.246622e-01       -0.2451907400      -0.3490875200           -0.3599605500          -0.4977751300              WALKING
123           -2.649926e-01       -0.2921291700      -0.3923204200           -0.3872484200          -0.5608883700              WALKING
124           -2.423480e-01       -0.2111003500      -0.3385092200           -0.4636672400          -0.5423651400              WALKING
125           -2.035269e-01       -0.1175191400      -0.2632155000           -0.3328098000          -0.3973123600              WALKING
126           -2.491975e-01       -0.4000377500      -0.6015676800           -0.4600381100          -0.5346779200   WALKING_DOWNSTAIRS
127           -2.574840e-01       -0.1857466800      -0.5010604900           -0.1959537500          -0.3175621300   WALKING_DOWNSTAIRS
128           -1.004393e-01       -0.0166167020      -0.2265770200           -0.1288142900          -0.1508711000   WALKING_DOWNSTAIRS
129           -5.850164e-02       -0.2185990400      -0.2390099800           -0.3306513000          -0.4144510300   WALKING_DOWNSTAIRS
130           -1.138757e-01       -0.3939265400      -0.4951010400           -0.4781755400          -0.6272024800   WALKING_DOWNSTAIRS
131            1.166262e-01       -0.1420517900      -0.3233090500           -0.3056808500          -0.3222957800   WALKING_DOWNSTAIRS
132            1.885526e-01       -0.1861683200      -0.3809488800           -0.2677696200          -0.2406884800   WALKING_DOWNSTAIRS
133           -8.694342e-02       -0.3709736000      -0.6039076600           -0.4081754800          -0.5084211100   WALKING_DOWNSTAIRS
134           -7.203612e-02       -0.3544280000      -0.5288671700           -0.3801068200          -0.4114639300   WALKING_DOWNSTAIRS
135            2.782436e-01       -0.0011116165      -0.3599343100           -0.0453167390          -0.0899789120   WALKING_DOWNSTAIRS
136            9.125675e-02       -0.1250127800      -0.3741539500           -0.1314458300          -0.2966657500   WALKING_DOWNSTAIRS
137            1.491935e-01        0.1065508900      -0.1481137500           -0.0049707227          -0.2491192800   WALKING_DOWNSTAIRS
138            3.723697e-02        0.0608791910      -0.1054006300           -0.1369030000          -0.2030615800   WALKING_DOWNSTAIRS
139           -4.759826e-02        0.0632673950      -0.2715457800           -0.1338573600          -0.1724472800   WALKING_DOWNSTAIRS
140           -9.845751e-02        0.0310103550      -0.1373921800           -0.1705940900          -0.2495013000   WALKING_DOWNSTAIRS
141           -1.003842e-01       -0.1208281400      -0.4002483200           -0.3252915300          -0.5166988000   WALKING_DOWNSTAIRS
142           -5.058293e-02       -0.3547831600      -0.5093990800           -0.3788545000          -0.5703447900   WALKING_DOWNSTAIRS
